shift_tipe;nik;kdregu;kodejamkerja;inputdate;inputby;updatedate;updateby;id;tgl
;;NS          ;NSA                      ;2017-09-09 00:00:00;0217.245       ;;;337;2017-09-28
;;NS          ;NSB                      ;2017-09-09 00:00:00;0217.245       ;;;338;2017-09-29
;;NS          ;NSC                      ;2017-09-09 00:00:00;0217.245       ;;;339;2017-09-30
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;340;2017-10-02
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;341;2017-10-03
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;342;2017-10-04
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;343;2017-10-05
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;344;2017-10-06
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;345;2017-10-07
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;346;2017-10-09
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;347;2017-10-10
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;348;2017-10-11
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;349;2017-10-12
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;350;2017-10-13
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;351;2017-10-14
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;352;2017-10-16
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;353;2017-10-17
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;354;2017-10-18
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;355;2017-10-19
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;356;2017-10-20
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;357;2017-10-21
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;358;2017-10-23
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;359;2017-10-24
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;360;2017-10-25
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;361;2017-10-26
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;362;2017-10-27
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;363;2017-10-28
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;364;2017-10-30
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;365;2017-10-31
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;366;2017-11-01
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;367;2017-11-02
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;368;2017-11-03
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;369;2017-11-04
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;370;2017-11-06
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;371;2017-11-07
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;372;2017-11-08
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;373;2017-11-09
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;374;2017-11-10
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;375;2017-11-11
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;376;2017-11-13
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;377;2017-11-14
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;378;2017-11-15
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;379;2017-11-16
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;380;2017-11-17
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;381;2017-11-18
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;382;2017-11-20
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;383;2017-11-21
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;384;2017-11-22
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;385;2017-11-23
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;386;2017-11-24
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;387;2017-11-25
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;388;2017-11-27
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;389;2017-11-28
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;390;2017-11-29
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;391;2017-11-30
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;392;2017-12-01
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;393;2017-12-02
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;394;2017-12-04
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;395;2017-12-05
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;396;2017-12-06
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;397;2017-12-07
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;398;2017-12-08
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;399;2017-12-09
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;400;2017-12-11
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;401;2017-12-12
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;402;2017-12-13
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;403;2017-12-14
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;404;2017-12-15
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;405;2017-12-16
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;406;2017-12-18
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;407;2017-12-19
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;408;2017-12-20
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;409;2017-12-21
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;410;2017-12-22
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;411;2017-12-23
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;412;2017-12-25
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;413;2017-12-26
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;414;2017-12-27
;;NS          ;NSA                      ;2017-09-11 00:00:00;0217.245       ;;;415;2017-12-28
;;NS          ;NSB                      ;2017-09-11 00:00:00;0217.245       ;;;416;2017-12-29
;;NS          ;NSC                      ;2017-09-11 00:00:00;0217.245       ;;;417;2017-12-30
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;419;2018-01-02
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;420;2018-01-03
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;421;2018-01-04
;;NS          ;NSB                      ;2018-01-06 00:00:00;1115.184       ;;;422;2018-01-05
;;NS          ;NSC                      ;2018-01-06 00:00:00;1115.184       ;;;423;2018-01-06
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;424;2018-01-08
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;425;2018-01-09
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;426;2018-01-10
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;427;2018-01-11
;;NS          ;NSB                      ;2018-01-06 00:00:00;1115.184       ;;;428;2018-01-12
;;NS          ;NSC                      ;2018-01-06 00:00:00;1115.184       ;;;429;2018-01-13
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;430;2018-01-15
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;431;2018-01-16
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;432;2018-01-17
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;433;2018-01-18
;;NS          ;NSB                      ;2018-01-06 00:00:00;1115.184       ;;;434;2018-01-19
;;NS          ;NSC                      ;2018-01-06 00:00:00;1115.184       ;;;435;2018-01-20
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;436;2018-01-22
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;437;2018-01-23
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;438;2018-01-24
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;439;2018-01-25
;;NS          ;NSB                      ;2018-01-06 00:00:00;1115.184       ;;;440;2018-01-26
;;NS          ;NSC                      ;2018-01-06 00:00:00;1115.184       ;;;441;2018-01-27
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;442;2018-01-29
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;443;2018-01-30
;;NS          ;NSA                      ;2018-01-06 00:00:00;1115.184       ;;;444;2018-01-31
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21457;2018-03-12
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:57;0217.245    ;471;2018-02-01
;;NS          ;NSB                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:57;0217.245    ;472;2018-02-02
;;NS          ;NSC                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:57;0217.245    ;473;2018-02-03
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:57;0217.245    ;474;2018-02-05
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:57;0217.245    ;475;2018-02-06
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;476;2018-02-07
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;477;2018-02-08
;;NS          ;NSB                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;478;2018-02-09
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21458;2018-03-13
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21459;2018-03-14
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21460;2018-03-15
;            ;NS          ;NSB                      ;2018-03-03 08:37:22;0215.157       ;;;21461;2018-03-16
;            ;NS          ;NSC                      ;2018-03-03 08:37:22;0215.157       ;;;21462;2018-03-17
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21463;2018-03-19
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21464;2018-03-20
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21465;2018-03-21
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21466;2018-03-22
;            ;NS          ;NSB                      ;2018-03-03 08:37:22;0215.157       ;;;21467;2018-03-23
;            ;NS          ;NSC                      ;2018-03-03 08:37:22;0215.157       ;;;21468;2018-03-24
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21469;2018-03-26
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21470;2018-03-27
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21471;2018-03-28
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21472;2018-03-29
;            ;NS          ;NSB                      ;2018-03-03 08:37:22;0215.157       ;;;21473;2018-03-30
;            ;NS          ;NSC                      ;2018-03-03 08:37:22;0215.157       ;;;21474;2018-03-31
;            ;NS          ;NSA                      ;2018-03-16 14:12:24;0215.157       ;;;21475;2018-04-02
;;NS          ;NSC                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;479;2018-02-10
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;480;2018-02-12
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;481;2018-02-13
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;482;2018-02-14
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;483;2018-02-15
;;NS          ;NSC                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;485;2018-02-17
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;486;2018-02-19
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;487;2018-02-20
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;488;2018-02-21
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;489;2018-02-22
;;NS          ;NSB                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;490;2018-02-23
;;NS          ;NSC                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;491;2018-02-24
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;492;2018-02-26
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;493;2018-02-27
;;NS          ;NSA                      ;2018-02-03 00:00:00;1116.232       ;2018-02-08 09:07:58;0217.245    ;494;2018-02-28
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21448;2018-03-01
;            ;NS          ;NSB                      ;2018-03-03 08:37:22;0215.157       ;;;21449;2018-03-02
;            ;NS          ;NSC                      ;2018-03-03 08:37:22;0215.157       ;;;21450;2018-03-03
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21451;2018-03-05
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21452;2018-03-06
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21453;2018-03-07
;            ;NS          ;NSA                      ;2018-03-03 08:37:22;0215.157       ;;;21454;2018-03-08
;            ;NS          ;NSB                      ;2018-03-03 08:37:22;0215.157       ;;;21455;2018-03-09
;            ;NS          ;NSA                      ;2018-03-16 14:12:24;0215.157       ;;;21476;2018-04-03
;            ;NS          ;NSA                      ;2018-03-16 14:12:24;0215.157       ;;;21477;2018-04-04
;            ;NS          ;NSA                      ;2018-03-16 14:12:24;0215.157       ;;;21478;2018-04-05
;            ;NS          ;NSB                      ;2018-03-16 14:12:24;0215.157       ;;;21479;2018-04-06
;            ;NS          ;NSC                      ;2018-03-16 14:12:24;0215.157       ;;;21480;2018-04-07
;            ;NS          ;NSC                      ;2018-03-03 08:37:22;0215.157       ;;;21456;2018-03-10
;            ;NS          ;NSA                      ;2018-03-16 14:12:24;0215.157       ;;;21481;2018-04-09
;            ;NS          ;NSA                      ;2018-03-16 14:12:24;0215.157       ;;;21482;2018-04-10
;            ;NS          ;NSA                      ;2018-03-16 14:12:24;0215.157       ;;;21483;2018-04-11
;            ;NS          ;NSA                      ;2018-03-16 14:12:24;0215.157       ;;;21484;2018-04-12
;            ;NS          ;NSB                      ;2018-03-16 14:12:24;0215.157       ;;;21485;2018-04-13
;            ;NS          ;NSA                      ;2018-03-16 14:12:25;0215.157       ;;;21486;2018-04-16
;            ;NS          ;NSA                      ;2018-03-16 14:12:25;0215.157       ;;;21487;2018-04-17
;            ;NS          ;NSA                      ;2018-03-16 14:12:25;0215.157       ;;;21488;2018-04-18
;            ;NS          ;NSA                      ;2018-03-16 14:12:25;0215.157       ;;;21489;2018-04-19
;            ;NS          ;NSB                      ;2018-03-16 14:12:25;0215.157       ;;;21490;2018-04-20
;            ;NS          ;NSC                      ;2018-03-16 14:12:25;0215.157       ;;;21491;2018-04-21
;            ;NS          ;NSA                      ;2018-03-16 14:12:25;0215.157       ;;;21492;2018-04-23
;            ;NS          ;NSA                      ;2018-03-16 14:12:25;0215.157       ;;;21493;2018-04-24
;            ;NS          ;NSA                      ;2018-03-16 14:12:25;0215.157       ;;;21494;2018-04-25
;            ;NS          ;NSA                      ;2018-03-16 14:12:25;0215.157       ;;;21495;2018-04-26
;            ;NS          ;NSB                      ;2018-03-16 14:12:25;0215.157       ;;;21496;2018-04-27
;            ;NS          ;NSC                      ;2018-03-16 14:12:25;0215.157       ;;;21497;2018-04-28
;            ;NS          ;NSA                      ;2018-03-16 14:12:25;0215.157       ;;;21498;2018-04-30
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21499;2018-05-02
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21500;2018-05-03
;            ;NS          ;NSB                      ;2018-04-30 10:24:01;0418.318       ;;;21501;2018-05-04
;            ;NS          ;NSC                      ;2018-04-30 10:24:01;0418.318       ;;;21502;2018-05-05
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21503;2018-05-07
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21504;2018-05-08
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21505;2018-05-09
;            ;NS          ;NSB                      ;2018-04-30 10:24:01;0418.318       ;;;21506;2018-05-11
;            ;NS          ;NSC                      ;2018-04-30 10:24:01;0418.318       ;;;21507;2018-05-12
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21508;2018-05-14
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21509;2018-05-15
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21510;2018-05-16
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21511;2018-05-17
;            ;NS          ;NSB                      ;2018-04-30 10:24:01;0418.318       ;;;21512;2018-05-18
;            ;NS          ;NSC                      ;2018-04-30 10:24:01;0418.318       ;;;21513;2018-05-19
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21514;2018-05-21
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21515;2018-05-22
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21516;2018-05-23
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21517;2018-05-24
;            ;NS          ;NSB                      ;2018-04-30 10:24:01;0418.318       ;;;21518;2018-05-25
;            ;NS          ;NSC                      ;2018-04-30 10:24:01;0418.318       ;;;21519;2018-05-26
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21520;2018-05-28
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21521;2018-05-30
;            ;NS          ;NSA                      ;2018-04-30 10:24:01;0418.318       ;;;21522;2018-05-31
;            ;NS          ;NSC                      ;2018-05-31 09:35:28;0418.318       ;;;21523;2018-06-02
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21524;2018-06-04
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21525;2018-06-05
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21526;2018-06-06
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21527;2018-06-07
;            ;NS          ;NSB                      ;2018-05-31 09:35:29;0418.318       ;;;21528;2018-06-08
;            ;NS          ;NSC                      ;2018-05-31 09:35:29;0418.318       ;;;21529;2018-06-09
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21530;2018-06-11
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21531;2018-06-12
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21532;2018-06-13
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21533;2018-06-14
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21534;2018-06-18
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21535;2018-06-19
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21536;2018-06-20
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21537;2018-06-21
;            ;NS          ;NSB                      ;2018-05-31 09:35:29;0418.318       ;;;21538;2018-06-22
;            ;NS          ;NSC                      ;2018-05-31 09:35:29;0418.318       ;;;21539;2018-06-23
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21540;2018-06-25
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21541;2018-06-26
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21542;2018-06-27
;            ;NS          ;NSA                      ;2018-05-31 09:35:29;0418.318       ;;;21543;2018-06-28
;            ;NS          ;NSB                      ;2018-05-31 09:35:29;0418.318       ;;;21544;2018-06-29
;            ;NS          ;NSC                      ;2018-05-31 09:35:29;0418.318       ;;;21545;2018-06-30
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21546;2018-07-02
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21547;2018-07-03
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21548;2018-07-04
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21549;2018-07-05
;            ;NS          ;NSB                      ;2018-07-03 10:56:11;0418.318       ;;;21550;2018-07-06
;            ;NS          ;NSC                      ;2018-07-03 10:56:11;0418.318       ;;;21551;2018-07-07
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21552;2018-07-09
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21553;2018-07-10
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21554;2018-07-11
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21555;2018-07-12
;            ;NS          ;NSB                      ;2018-07-03 10:56:11;0418.318       ;;;21556;2018-07-13
;            ;NS          ;NSC                      ;2018-07-03 10:56:11;0418.318       ;;;21557;2018-07-14
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21558;2018-07-16
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21559;2018-07-17
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21560;2018-07-18
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21561;2018-07-19
;            ;NS          ;NSB                      ;2018-07-03 10:56:11;0418.318       ;;;21562;2018-07-20
;            ;NS          ;NSC                      ;2018-07-03 10:56:11;0418.318       ;;;21563;2018-07-21
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21564;2018-07-23
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21565;2018-07-24
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21566;2018-07-25
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21567;2018-07-26
;            ;NS          ;NSB                      ;2018-07-03 10:56:11;0418.318       ;;;21568;2018-07-27
;            ;NS          ;NSC                      ;2018-07-03 10:56:11;0418.318       ;;;21569;2018-07-28
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21570;2018-07-30
;            ;NS          ;NSA                      ;2018-07-03 10:56:11;0418.318       ;;;21571;2018-07-31
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21572;2018-08-01
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21573;2018-08-02
;            ;NS          ;NSB                      ;2018-08-01 08:50:26;0418.318       ;;;21574;2018-08-03
;            ;NS          ;NSC                      ;2018-08-01 08:50:26;0418.318       ;;;21575;2018-08-04
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21576;2018-08-06
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21577;2018-08-07
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21578;2018-08-08
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21579;2018-08-09
;            ;NS          ;NSB                      ;2018-08-01 08:50:26;0418.318       ;;;21580;2018-08-10
;            ;NS          ;NSC                      ;2018-08-01 08:50:26;0418.318       ;;;21581;2018-08-11
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21582;2018-08-13
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21583;2018-08-14
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21584;2018-08-15
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21585;2018-08-16
;            ;NS          ;NSC                      ;2018-08-01 08:50:26;0418.318       ;;;21586;2018-08-18
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21587;2018-08-20
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21588;2018-08-21
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21589;2018-08-23
;            ;NS          ;NSB                      ;2018-08-01 08:50:26;0418.318       ;;;21590;2018-08-24
;            ;NS          ;NSC                      ;2018-08-01 08:50:26;0418.318       ;;;21591;2018-08-25
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21592;2018-08-27
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21593;2018-08-28
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21594;2018-08-29
;            ;NS          ;NSA                      ;2018-08-01 08:50:26;0418.318       ;;;21595;2018-08-30
;            ;NS          ;NSB                      ;2018-08-01 08:50:26;0418.318       ;;;21596;2018-08-31
;            ;NS          ;NSC                      ;2018-09-03 11:57:13;0418.318       ;;;21597;2018-09-01
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21598;2018-09-03
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21599;2018-09-04
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21600;2018-09-05
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21601;2018-09-06
;            ;NS          ;NSB                      ;2018-09-03 11:57:13;0418.318       ;;;21602;2018-09-07
;            ;NS          ;NSC                      ;2018-09-03 11:57:13;0418.318       ;;;21603;2018-09-08
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21604;2018-09-10
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21605;2018-09-12
;            ;NS          ;NSA                      ;2018-09-03 11:57:13;0418.318       ;;;21606;2018-09-13
;            ;NS          ;NSB                      ;2018-09-03 11:57:13;0418.318       ;;;21607;2018-09-14
